txn_id,fecha,item,cantidad,precio_unit,importe,issue,metodo_pago,source_id,descripcion,status,correction_ref,notas
txn-issue-302,2026-04-25,PALETA-AGUA-FRESA,1,25.0,25.0,302,efectivo,302,PALETA AGUA Fresa,activa,,
txn-issue-302,2026-04-25,PALETA-AGUA-MANDARINA,1,25.0,25.0,302,efectivo,302,PALETA AGUA Mandarina,activa,,
txn-issue-302,2026-04-25,PALETA-AGUA-PREMIUM-FRUTOS-ROJOS,1,30.0,30.0,302,efectivo,302,PALETA AGUA PREMIUM Frutos Rojos,activa,,
txn-issue-302,2026-04-25,PALETA-AGUA-PREMIUM-LIMON-CHAMOY,1,25.0,25.0,302,efectivo,302,PALETA AGUA PREMIUM Limon-Chamoy,activa,,
txn-issue-303,2026-04-25,PALETA-AGUA-PREMIUM-FRUTOS-ROJOS,1,30.0,30.0,303,efectivo,303,PALETA AGUA PREMIUM Frutos Rojos,activa,,
txn-issue-303,2026-04-25,PALETA-CREMA-FRESA-CON-CREMA,1,35.0,35.0,303,efectivo,303,PALETA CREMA Fresa con Crema,activa,,
txn-issue-305,2026-04-25,PALETA-MINI-MINI-AGUA,1,6.0,6.0,305,efectivo,305,PALETA MINI Mini Agua,activa,,
txn-issue-306,2026-04-25,AGUA-FRESCA-GRANDE,2,35.0,70.0,306,efectivo,306,AGUA FRESCA Grande,activa,,
txn-issue-307,2026-04-25,BEBIDA-CHAMOYADA,1,60.0,60.0,307,efectivo,307,BEBIDA Chamoyada,activa,,
txn-issue-307,2026-04-25,HELADO-NIEVE-LITRO,1,150.0,150.0,307,efectivo,307,Helado Nieve Litro,activa,,
txn-issue-307,2026-04-25,PALETA-MINI-MINI-SIN-AZUCAR,3,10.0,30.0,307,efectivo,307,PALETA MINI Sin Azucar,activa,,
txn-issue-307,2026-04-25,PALETAS-PERRO,2,30.0,60.0,307,efectivo,307,Paletas para Perro,activa,,
txn-issue-308,2026-04-25,AGUA-FRESCA-GRANDE,1,35.0,35.0,308,efectivo,308,AGUA FRESCA Grande,activa,,
txn-issue-308,2026-04-25,PALETA-MINI-MINI-CREMA,2,8.0,16.0,308,efectivo,308,PALETA MINI Mini Crema,activa,,
txn-issue-310,2026-04-25,PALETA-AGUA-GUAYABA,1,25.0,25.0,310,efectivo,310,PALETA AGUA Guayaba,activa,,
txn-issue-310,2026-04-25,PALETA-AGUA-TAMARINDO,1,25.0,25.0,310,efectivo,310,PALETA AGUA Tamarindo,activa,,
txn-issue-311,2026-04-25,HELADO-SIN-AZUCAR-DOBLE,1,75.0,75.0,311,efectivo,311,Helado Sin Azucar Doble,activa,,
txn-issue-311,2026-04-25,MALTEADA-SIN-AZUCAR,1,75.0,75.0,311,efectivo,311,MALTEADA Sin Azucar,activa,,
txn-issue-312,2026-04-25,HELADO-GOURMET-SENCILLO,1,40.0,40.0,312,efectivo,312,Helado Gourmet Sencillo,activa,,
txn-issue-312,2026-04-25,PALETA-MINI-MINI-CREMA,2,8.0,16.0,312,efectivo,312,PALETA MINI Mini Crema,activa,,
txn-issue-313,2026-04-25,PALETA-CREMA-CAPUCHINO,1,35.0,35.0,313,efectivo,313,PALETA CREMA Capuchino,activa,,
txn-issue-313,2026-04-25,PALETA-CREMA-FRESA-CON-CREMA,1,35.0,35.0,313,efectivo,313,PALETA CREMA Fresa con Crema,activa,,
txn-issue-313,2026-04-25,PALETA-CREMA-PAY-DE-LIMON,1,35.0,35.0,313,efectivo,313,PALETA CREMA Pay de Limon,activa,,
txn-issue-315,2026-04-25,PALETA-MINI-MINI-AGUA,1,6.0,6.0,315,efectivo,315,PALETA MINI Mini Agua,activa,,
txn-issue-315,2026-04-25,PALETA-MINI-MINI-CREMA,1,8.0,8.0,315,efectivo,315,PALETA MINI Mini Crema,activa,,
txn-issue-317,2026-04-25,HELADO-GOURMET-SENCILLO,2,40.0,80.0,317,efectivo,317,Helado Gourmet Sencillo,activa,,
txn-issue-319,2026-04-25,AGUA-FRESCA-GRANDE,1,35.0,35.0,319,efectivo,319,AGUA FRESCA Grande,activa,,
txn-issue-319,2026-04-25,PALETA-AGUA-PREMIUM-MANGO-CHAMOY,1,30.0,30.0,319,efectivo,319,PALETA AGUA PREMIUM Mango-Chamoy,activa,,
txn-issue-319,2026-04-25,PALETA-CREMA-CHOCOLATE,1,35.0,35.0,319,efectivo,319,PALETA CREMA Chocolate,activa,,
txn-issue-320,2026-04-25,PALETA-AGUA-GROSSELLA,1,25.0,25.0,320,efectivo,320,PALETA AGUA Grosella,activa,,
txn-issue-320,2026-04-25,PALETA-AGUA-PREMIUM-PICAFRESA,2,30.0,60.0,320,efectivo,320,PALETA AGUA PREMIUM Picafresa,activa,,
txn-issue-322,2026-04-25,PALETA-CREMA-PREMIUM-QUESO-CON-ZARZAMORA,1,40.0,40.0,322,efectivo,322,PALETA CREMA PREMIUM Queso con Zarzamora,activa,,
txn-issue-323,2026-04-25,BOTANA-DORILOCOS,1,50.0,50.0,323,efectivo,323,BOTANA Dorilocos,activa,,
txn-issue-323,2026-04-25,HELADO-SIN-AZUCAR-SENCILLO,1,45.0,45.0,323,efectivo,323,Helado Sin Azucar Sencillo,activa,,
txn-issue-323,2026-04-25,PALETA-AGUA-FRESA,1,25.0,25.0,323,efectivo,323,PALETA AGUA Fresa,activa,,
txn-issue-324,2026-04-25,HELADO-CLASICO-SENCILLO,1,35.0,35.0,324,efectivo,324,Helado Clasico Sencillo,activa,,
txn-issue-324,2026-04-25,PALETA-AGUA-GROSSELLA,1,25.0,25.0,324,efectivo,324,PALETA AGUA Grosella,activa,,
txn-issue-324,2026-04-25,PALETA-CREMA-PREMIUM-SELVA-BLANCA,1,40.0,40.0,324,efectivo,324,PALETA CREMA PREMIUM Selva Blanca,activa,,
txn-issue-326,2026-04-25,HELADO-GOURMET-SENCILLO,2,40.0,80.0,326,efectivo,326,Helado Gourmet Sencillo,activa,,
txn-issue-328,2026-04-25,AGUA-FRESCA-CHICA,1,25.0,25.0,328,efectivo,328,AGUA FRESCA Chica,activa,,
txn-issue-328,2026-04-25,PALETA-MINI-MINI-AGUA,1,6.0,6.0,328,efectivo,328,PALETA MINI Mini Agua,activa,,
txn-issue-330,2026-04-25,BEBIDA-CHAMOYADA,1,60.0,60.0,330,efectivo,330,BEBIDA Chamoyada,activa,,
txn-issue-330,2026-04-25,HELADO-CLASICO-SENCILLO,1,35.0,35.0,330,efectivo,330,Helado Clasico Sencillo,activa,,
txn-issue-330,2026-04-25,HELADO-GOURMET-SENCILLO,1,40.0,40.0,330,efectivo,330,Helado Gourmet Sencillo,activa,,
txn-issue-331,2026-04-25,HELADO-CLASICO-SENCILLO,2,35.0,70.0,331,efectivo,331,Helado Clasico Sencillo,activa,,
txn-issue-331,2026-04-25,PALETA-AGUA-SANDIA,1,25.0,25.0,331,efectivo,331,PALETA AGUA Sandia,activa,,
txn-issue-332,2026-04-25,BEBIDA-CHAMOYADA,1,60.0,60.0,332,efectivo,332,BEBIDA Chamoyada,activa,,
txn-issue-332,2026-04-25,EXTRA-COBERTURA-CON-TOPPING,1,15.0,15.0,332,efectivo,332,EXTRA Cobertura con Topping,activa,,
txn-issue-332,2026-04-25,HELADO-GOURMET-DOBLE,1,70.0,70.0,332,efectivo,332,Helado Gourmet Doble,activa,,
txn-issue-334,2026-04-25,EXTRA-COBERTURA-CON-TOPPING,1,15.0,15.0,334,efectivo,334,EXTRA Cobertura con Topping,activa,,
txn-issue-334,2026-04-25,PALETA-AGUA-MANGO,1,25.0,25.0,334,efectivo,334,PALETA AGUA Mango,activa,,
txn-issue-334,2026-04-25,PALETA-AGUA-MARACUYA,1,25.0,25.0,334,efectivo,334,PALETA AGUA Maracuya,activa,,
txn-issue-334,2026-04-25,PALETA-CREMA-MAMEY,2,35.0,70.0,334,efectivo,334,PALETA CREMA Mamey,activa,,
txn-issue-334,2026-04-25,PALETA-CREMA-PREMIUM-FERRERO,2,40.0,80.0,334,efectivo,334,PALETA CREMA PREMIUM Ferrero,activa,,
txn-issue-334,2026-04-25,PALETA-MINI-MINI-SIN-AZUCAR,1,10.0,10.0,334,efectivo,334,PALETA MINI Sin Azucar,activa,,
txn-issue-335,2026-04-25,HELADO-GOURMET-DOBLE,2,70.0,140.0,335,efectivo,335,Helado Gourmet Doble,activa,,
txn-issue-335,2026-04-25,HELADO-NIEVE-DOBLE,1,45.0,45.0,335,efectivo,335,Helado Nieve Doble,activa,,
txn-issue-335,2026-04-25,HELADO-NIEVE-SENCILLO,1,25.0,25.0,335,efectivo,335,Helado Nieve Sencillo,activa,,
txn-issue-335,2026-04-25,PALETA-AGUA-GROSSELLA,1,25.0,25.0,335,efectivo,335,PALETA AGUA Grosella,activa,,
txn-issue-335,2026-04-25,PALETA-AGUA-MARACUYA,1,25.0,25.0,335,efectivo,335,PALETA AGUA Maracuya,activa,,
txn-issue-335,2026-04-25,PALETAS-PERRO,1,30.0,30.0,335,efectivo,335,Paletas para Perro,activa,,
txn-issue-337,2026-04-25,HELADO-GOURMET-SENCILLO,2,40.0,80.0,337,efectivo,337,Helado Gourmet Sencillo,activa,,
txn-issue-337,2026-04-25,PALETA-AGUA-PREMIUM-MANGO-CHAMOY,1,30.0,30.0,337,efectivo,337,PALETA AGUA PREMIUM Mango-Chamoy,activa,,
txn-issue-337,2026-04-25,PALETA-CREMA-PAY-DE-LIMON,1,35.0,35.0,337,efectivo,337,PALETA CREMA Pay de Limon,activa,,
txn-issue-339,2026-04-25,HELADO-SIN-AZUCAR-SENCILLO,1,45.0,45.0,339,efectivo,339,Helado Sin Azucar Sencillo,activa,,
txn-issue-339,2026-04-25,PALETA-CREMA-PREMIUM-PISTACHE,1,40.0,40.0,339,efectivo,339,PALETA CREMA PREMIUM Pistache,activa,,
txn-issue-339,2026-04-25,PALETA-CREMA-PREMIUM-SELVA-BLANCA,1,40.0,40.0,339,efectivo,339,PALETA CREMA PREMIUM Selva Blanca,activa,,
txn-issue-341,2026-04-25,HELADO-CLASICO-SENCILLO,3,35.0,105.0,341,efectivo,341,Helado Clasico Sencillo,activa,,
txn-issue-342,2026-04-25,BOTANA-DORILOCOS,1,50.0,50.0,342,efectivo,342,BOTANA Dorilocos,activa,,
txn-issue-342,2026-04-25,HELADO-NIEVE-SENCILLO,1,25.0,25.0,342,efectivo,342,Helado Nieve Sencillo,activa,,
txn-issue-342,2026-04-25,PALETA-CREMA-PREMIUM-PINON,1,40.0,40.0,342,efectivo,342,PALETA CREMA PREMIUM Pinon,activa,,
txn-issue-342,2026-04-25,PALETA-CREMA-PREMIUM-SELVA-NEGRA,1,40.0,40.0,342,efectivo,342,PALETA CREMA PREMIUM Selva Negra,activa,,
txn-issue-342,2026-04-25,PALETA-SIN-AZUCAR-GUANABANA,1,45.0,45.0,342,efectivo,342,PALETA SIN AZUCAR Guanabana,activa,,
txn-issue-344,2026-04-25,HELADO-SIN-AZUCAR-DOBLE,1,75.0,75.0,344,efectivo,344,Helado Sin Azucar Doble,activa,,
txn-issue-345,2026-04-25,PALETA-CREMA-PREMIUM-PINON,1,40.0,40.0,345,efectivo,345,PALETA CREMA PREMIUM Pinon,activa,,
txn-issue-346,2026-04-25,PALETA-MINI-MINI-SIN-AZUCAR,10,10.0,100.0,346,efectivo,346,PALETA MINI Sin Azucar,activa,,
txn-issue-347,2026-04-25,MALTEADA-GOURMET,1,70.0,70.0,347,efectivo,347,MALTEADA Gourmet,activa,,
txn-issue-348,2026-04-25,HELADO-CLASICO-SENCILLO,1,35.0,35.0,348,efectivo,348,Helado Clasico Sencillo,activa,,
